Ticker,Description,Price,Open,High,Low,Pre-market Close,Post-market Close,Volume,Volume*Price,Change,Change %,"Change 1W, %","Change 1M, %",Weekly Performance,Monthly Performance,3-Month Performance,6-Month Performance,Yearly Performance,YTD Performance,1-Year Beta,Volatility,Sector,Industry,Market Capitalization,Simple Moving Average (20),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Relative Strength Index (14),Average True Range (14),Bollinger Lower Band (20),Bollinger Upper Band (20),Pattern,Country,Exchange
JCHI,J.P. Morgan Exchange-Traded Fund Trust JPMorgan Active China ETF,42.3962,42.3962,42.3962,42.3962,42.01,,79,3349.2998,-0.3537,-0.82737036,-0.56873216,-3.1353599,-1.3096269,-0.87397709,-6.30674033,-14.82430939,-12.40454545,-12.40454545,1.4893337,0.83427288,Miscellaneous,Investment Trusts/Mutual Funds,,43.3794,45.024672,45.873409,,37.83606106,0.53189269,41.95803279,44.80076721,,United States,NYSE ARCA
KB,KB Financial Group Inc,42.382,42.4,42.51,42.25,,,58933,2497698.406,-0.328,-0.76797003,-0.48837755,4.98389893,0.45508414,8.81129653,18.08860407,18.85025238,20.19852524,8.4493347,1.0941455,1.0887574,Finance,Regional Banks,16010278931.03004,41.1401,39.83764,38.40732,39.25316,64.78282299,0.60654686,39.03384437,43.24635563,Spinning Top Black,South Korea,NYSE
FTDS,First Trust Dividend Strength ETF,42.4,42.4,42.4,42.4,,,436,18486.4,-0.2647,-0.62041922,-1.7936555,-2.05590206,-2.63818374,-1.1069491,3.21324245,5.72036962,1.65257356,0.45560407,0.9538083,0.62429245,Miscellaneous,Investment Trusts/Mutual Funds,,43.12108,43.56632,42.193239,42.798793,39.03661656,0.33381297,42.43678192,43.80537808,,United States,NASDAQ
HEES,"H&E Equipment Services, Inc.",41.73,42.41,42.4569,41.35,,,59561,2485480.53,-1.06,-2.4772143,-4.76951164,-7.92144748,-3.62586605,-9.2826087,-2.59103641,-0.50071531,33.06760204,-9.16412712,1.1536115,3.48246675,Finance,Finance/Rental/Leasing,1518066001.618135,44.05,45.9484,43.0749,44.79895,35.16194444,1.38458361,41.72603787,46.37396213,,United States,NASDAQ
SECT,Northern Lights Fund Trust IV Main Sector Rotation ETF,42.23,42.43,42.45,42.2,42.44,,6767,285770.41,-0.53,-1.23947615,-2.26799352,-4.06633348,-3.31959707,-1.96169472,0.64346997,6.34600856,10.75385003,7.72959184,0.9765242,1.32701422,Miscellaneous,Investment Trusts/Mutual Funds,,43.425,43.6316,42.6791,41.4688035,33.97269842,0.41581986,42.42755326,44.42244674,,United States,NYSE ARCA
NOCT,Innovator Growth-100 Power Buffer ETF- October,42.47,42.46,42.47,42.37,,,592,25142.24,0.0503,0.11857698,0.18919646,0.59189817,0.22040466,0.99881094,2.41138172,10.36902287,15.28230185,20.44809983,0.58889407,0.23601605,Miscellaneous,Investment Trusts/Mutual Funds,,42.303125,42.080146,41.434226,39.41823,71.34529762,0.08718284,42.08478221,42.52146779,"Hanging Man, Long Lower Shadow",United States,NYSE ARCA
CEMB,iShares J.P. Morgan EM Corporate Bond ETF,42.42,42.47,42.4842,42.4,,,3636,154239.12,-0.165,-0.38746037,-0.63246662,-1.18798043,-0.72548561,-0.21171489,-2.43790248,-2.03233256,-0.28208745,-1.39470014,0.22534408,0.43632075,Miscellaneous,Investment Trusts/Mutual Funds,,42.68925,42.95,43.10051,43.272201,36.82000437,0.16227627,42.44295191,42.93554809,,United States,NYSE ARCA
MTGP,WisdomTree Mortgage Plus Bond Fund,42.3361,42.5,42.51,42.3361,,,1708,72310.0588,-0.0139,-0.03282172,-0.1860191,-1.17623716,-0.31528138,-0.29180405,-2.49631506,-5.13981627,-4.64863818,-2.42890067,0.10894085,0.41076056,Miscellaneous,Investment Trusts/Mutual Funds,,42.53634,42.818454,43.257859,43.6667165,42.87585753,0.1725128,42.24241642,42.83026358,,United States,NYSE ARCA
AMLP,Alerian MLP ETF,42.565,42.53,42.7,42.3399,42.91,,1449297,61689326.805,0.095,0.22368731,2.29512137,3.48893752,1.83014354,4.09635608,12.19030047,18.13766306,6.54008175,11.80719727,0.6821501,0.85049799,Miscellaneous,Investment Trusts/Mutual Funds,,41.44625,41.0913,39.93385,39.411525,68.75029438,0.47995616,40.3603178,42.5321822,Spinning Top White,United States,NYSE ARCA
SCHI,Schwab 5-10 Year Corporate Bond ETF,42.52,42.55,42.55,42.475,,,883129,37550645.08000001,-0.25,-0.58452186,-0.81642174,-2.29779412,-1.29990715,-0.58452186,-3.51713184,-4.81307365,-2.02764977,-2.4323084,0.2801341,0.69452619,Miscellaneous,Investment Trusts/Mutual Funds,,43.0175,43.3344,43.665069,43.9177215,34.52559948,0.19688137,42.5223687,43.5126313,,United States,NYSE ARCA
SYUS,Syntax Stratified U.S. Total Market ETF,42.5724,42.5724,42.5724,42.5724,,,13,553.4412,-0.1203,-0.28178119,-0.28178119,-2.02971391,-0.4154386,0.05617119,1.3869969,5.664667,8.10665312,6.48424212,1.0022678,0.28257744,Miscellaneous,Investment Trusts/Mutual Funds,,43.142825,42.653796,42.208678,41.2986605,44.09808551,0.28936328,42.01131195,44.27433805,,United States,NYSE ARCA
SIXS,ETC 6 Meridian Small Cap Equity ETF,42.59,42.59,42.59,42.59,,,1222,52044.98,-0.0324,-0.07601637,-0.89264106,-1.59426987,-1.95672192,-0.50227777,3.28604341,5.21245059,6.23596907,1.81687784,0.90366364,0.0760742,Miscellaneous,Investment Trusts/Mutual Funds,,42.95105,43.448552,42.138569,42.575044,43.0275943,0.3256661,42.26659511,43.63550489,,United States,NYSE ARCA
CGNX,Cognex Corporation,42.81,42.6,42.88,42.39,,,266582,11412375.42,-0.4,-0.92571164,-2.19328307,-9.06966865,-1.6540317,-8.21183533,-18.67401216,-12.50766401,-2.9163643,-9.98738436,1.4894344,1.93441849,Electronic Technology,Electronic Equipment/Instruments,7375867715.028004,45.041,49.1244,51.3249,50.5385,31.56991688,1.04531472,41.34620961,48.73579039,,United States,NASDAQ
FIXD,First Trust TCW Opportunistic Fixed Income ETF,42.594,42.62,42.6399,42.54,,,240445,10241514.33,-0.246,-0.57422969,-0.9902371,-2.15024121,-1.44840352,-0.36491228,-4.41202873,-6.24257099,-5.32562792,-3.74237288,0.21276708,0.70521862,Miscellaneous,Investment Trusts/Mutual Funds,,43.0952,43.472778,43.982035,44.4032705,33.16714741,0.19884396,42.6652988,43.5251012,,United States,NASDAQ
NEE/PR,"NextEra Energy, Inc. 6.926% Corporate",42.55,42.62,42.7399,42.38,,,23570,1002903.5,-0.16,-0.37461953,-1.91332411,0.59101655,-1.59574468,-2.38586832,-6.99453552,-5.73770492,-13.16326531,-15.72588631,0.4239054,0.84922133,Utilities,Electric Utilities,138138760274,42.84175,44.0377,45.08777,46.572235,44.56744033,0.76645402,41.5578603,44.1256397,,United States,NYSE
RSPD,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,42.43,42.63,42.63,42.42,,,98351,4173032.93,-0.82,-1.89595376,-3.52432924,-5.81576027,-4.02623841,-4.09132007,-3.54616404,6.12817021,9.24840956,6.8587367,1.2966815,1.95662423,Miscellaneous,Investment Trusts/Mutual Funds,,44.155,45.34161746,44.48348057,43.27787057,28.3895417,0.51056967,42.79552719,45.51447281,,United States,NYSE ARCA
PEGA,Pegasystems Inc.,42.47,42.65,43.09,41.95,,,84632,3594321.04,-0.88,-2.02998847,-1.89420189,-14.47845348,-4.73306415,-8.66666667,-12.03396852,-5.34878538,23.45930233,21.30819766,1.9838111,3.33730632,Technology Services,Information Technology Services,3535540862.1796994,46.689,49.0722,48.3086,44.9511,31.1669044,1.42108219,41.03341197,52.34458803,Spinning Top Black,United States,NASDAQ
MCHI,iShares MSCI China ETF,42.69,42.69,42.86,42.64,42.74,,1057313,45136691.97,-0.84,-1.92970365,-3.45997286,-4.94321977,-3.89464205,-1.79434092,-3.91627279,-12.1966269,-6.03125688,-12.57423715,0.71807426,2.08724203,Miscellaneous,Investment Trusts/Mutual Funds,,44.447,45.5412,45.6848,47.77505,34.8508289,0.72245062,42.89168524,46.00231476,Long Upper Shadow,United States,NASDAQ
STM,STMicroelectronics N.V.,43.07,42.72,43.25,42.67,42.76,,1245646,53649973.22,0.05,0.11622501,-1.57678245,-8.8658485,-3.14818979,-9.80104712,-7.41616509,-14.22027485,20.7457247,18.5195377,1.8276033,1.35926881,Electronic Technology,Semiconductors,39268927489.06481,45.1815,48.156,47.0074,46.1342,31.39695479,0.97481955,41.98057342,48.38242658,,Switzerland,NYSE
CPB,Campbell Soup Company,43.16,42.73,43.49,42.6,,,1481316,63933598.55999999,0.48,1.12464855,0.27881041,3.50119904,1.14834779,2.76190476,-6.07181719,-19.44755506,-10.21427086,-23.51586036,-0.12443421,2.08920188,Consumer Non-Durables,Food: Major Diversified,12865647314.121834,42.233,43.6766,46.6095,50.3243,53.5163803,0.7758675,40.89021037,43.57578963,,United States,NYSE
WFC,Wells Fargo & Company,42.8228,42.75,43.17,42.44,42.55,,5556325,237937394.21,-0.0472,-0.1101003,-0.29615832,3.712279,0.02989956,0.86632905,5.65704416,18.95222222,-1.91754466,2.91468397,1.0050157,1.7200754,Finance,Major Banks,156679337447.1152,41.97364,43.471456,42.149728,42.337464,52.97950697,0.86669399,40.29027415,43.65700585,Spinning Top White,United States,NYSE
IBOC,International Bancshares Corporation,42.56,42.76,42.82,42.21,,,57970,2467203.2,-0.36,-0.8387698,-2.29568411,-4.95757034,-3.40444848,-5.42222222,-1.75438596,3.67844093,-5.19046558,-7.31707317,0.73115593,1.68206586,Finance,Regional Banks,2640801746.244175,44.4855,46.1894,45.1956,45.1111,32.60107788,0.92072387,42.4997762,46.4712238,,United States,NASDAQ
SYNH,"Syneos Health, Inc.",42.78,42.78,42.8,42.77,42.79,,421347,18025224.66,0,0,0.09358914,0.11701381,0.02338087,0.58782036,2.51617541,28.97196262,-15.16954194,15.62162162,2.290067,0.07014262,Commercial Services,Miscellaneous Commercial Services,4437106276.000001,42.7095,42.558,41.9853,39.2335,62.2615337,0.12674113,42.52300871,42.89599129,,United States,NASDAQ
WFIG,WisdomTree U.S. Corporate Bond Fund,42.781,42.781,42.781,42.781,,,1,42.781,0.0095,0.02221105,-0.10904158,-1.1170873,-0.34289814,0.35868359,-2.24613838,-4.13221289,-2.54897494,-1.55374837,0.2664038,0.02220612,Miscellaneous,Investment Trusts/Mutual Funds,,42.917735,43.325588,43.685654,43.795766,41.6818673,0.12908801,42.58106564,43.25440436,,United States,NYSE ARCA
IGEB,iShares Investment Grade Bond Factor ETF,42.7517,42.86,42.86,42.73,,,7117,304263.8489,-0.2583,-0.60055801,-0.78510095,-2.14763104,-1.24347424,-0.23289733,-3.18908514,-4.78463252,-2.01306441,-2.393379,0.2708499,0.65527732,Miscellaneous,Investment Trusts/Mutual Funds,,43.20292,43.49936,43.752773,44.049325,34.96076131,0.18352749,42.75588612,43.64995388,,United States,NYSE ARCA
FEZ,SPDR DJ Euro STOXX 50 Etf,42.81,42.91,43.03,42.78,43.01,,749092,32068628.52000001,-0.47,-1.08595194,-1.99175824,-3.97039031,-1.47295742,-3.71120108,-3.29794443,0.51655318,29.65655097,8.57215318,1.1652313,1.16877045,Miscellaneous,Investment Trusts/Mutual Funds,,43.791,44.9454,45.1731,44.00805,35.92362826,0.51519492,42.54650974,45.03549026,,United States,NYSE ARCA
QMOM,Alpha Architect U.S. Quantitative Momentum ETF,42.3276,42.92,42.92,42.1672,,,3887,164527.3812,-0.9348,-2.16076778,-3.71994632,-7.18567864,-4.88179775,-4.38762141,-5.83403782,-0.14720453,-9.38214515,-7.44019243,0.78687894,2.5972794,Miscellaneous,Investment Trusts/Mutual Funds,,44.577965,45.526208,45.0773,45.33244,30.38782113,0.68301606,42.82575108,46.33017892,,United States,NYSE ARCA
MEOH,Methanex Corporation,42.795,42.93,42.93,41.81,,,165972,7102771.74,0.235,0.55216165,2.94683666,0.57579318,3.64495035,1.36191378,11.15584416,-3.30998644,31.0719755,13.45440085,1.4418882,2.67878498,Process Industries,Chemicals: Specialty,2883419982.6145997,41.89425,42.7537,42.5325,43.641325,53.69702958,1.30693498,39.88486881,43.90363119,"Hanging Man, Long Lower Shadow",Canada,NASDAQ
DOCU,"DocuSign, Inc.",42.475,42.94,43.64,42.41,42.88,,1488150,63209171.25,-0.945,-2.1764164,-3.35608646,-15.55666004,-6.52508803,-11.91414351,-15.0330066,-25.46938059,-23.79799067,-24.73642243,2.2871993,2.90025937,Technology Services,Packaged Software,8631135329.272224,47.50225,49.6489,51.06735,54.068,26.7750893,1.61709569,41.1285223,53.8759777,,United States,NASDAQ
RBCAA,"Republic Bancorp, Inc.",43.3,42.96,43.45,42.96,,,5086,220223.8,0.24,0.55736182,-1.94746377,-2.56525653,-0.84726357,-1.63562017,0.79143389,10.0101626,5.30155642,4.58937198,0.7902011,1.1405959,Finance,Regional Banks,752824959.8560147,43.9725,44.9333,43.6761,43.01215,40.33933338,0.67234334,42.97964805,44.96535195,,United States,NASDAQ
MLPX,Global X MLP & Energy Infrastructure ETF,42.8,42.99,43.25,42.63,,,55905,2392734,-0.29,-0.67300998,-0.2563505,0.11180711,-0.48825854,0.63484599,7.02675669,14.62238886,2.27001195,4.90196078,0.77422327,1.45437485,Miscellaneous,Investment Trusts/Mutual Funds,,42.673125,42.634698,41.381549,41.056439,51.96070427,0.51124441,41.83779553,43.50845447,,United States,NYSE ARCA
MO,"Altria Group, Inc.",42.865,43,43.0901,42.7,43.04,,2521826,108098071.49,-0.175,-0.40659851,-1.52768206,-3.06422433,-2.17937015,0.31593728,-2.29085936,-1.68577982,-0.68350324,-6.26503389,0.22675079,0.91358314,Consumer Non-Durables,Tobacco,76068658639.9584,43.87775,44.2153,44.71165,45.357325,36.65060411,0.54290052,42.76943382,44.98606618,,United States,NYSE
HDUS,Lattice Strategies Trust Hartford Disciplined US Equity ETF,42.95,43.06,43.06,42.95,,,4504,193446.8,-0.4825,-1.11091924,-1.89337786,-3.3256429,-2.71690506,-0.80831409,-0.30176416,7.83139639,8.48699166,5.82127907,0.9826178,1.1233993,Miscellaneous,Investment Trusts/Mutual Funds,,43.90713,44.167444,43.163973,,35.88626684,0.3360096,43.0899936,44.7242664,,United States,NYSE ARCA
TOLZ,ProShares DJ Brookfield Global Infrastructure ETF,42.92,43.06,43.075,42.87,,,6603,283400.76,-0.4,-0.92336103,-2.31089807,-1.39272438,-1.67239404,3.14828166,-2.96179064,-0.27881041,-5.35832415,-3.70204173,0.8163314,1.04968509,Miscellaneous,Investment Trusts/Mutual Funds,,43.37965,44.079644,44.607385,45.140106,39.63016198,0.40666932,42.62958859,44.12971141,,United States,NYSE ARCA
HI,Hillenbrand Inc,43.18,43.08,43.3,42.81,,,39069,1686999.42,-0.59,-1.34795522,-2.04174229,-10.85879438,-0.78125,-4.5112782,-13.25833668,-1.09940449,5.31707317,0.20886517,1.6881021,2.24246671,Producer Manufacturing,Industrial Conglomerates,3018942289.973955,45.292,47.6148,48.6183,47.2258,35.43134846,1.09589166,41.41378082,49.17021918,,United States,NYSE
HISF,First Trust High Income Strategic Focus ETF,43.13,43.09,43.16,43.09,,,16424,708367.12,-0.21,-0.48454084,-0.75931891,-1.41714286,-0.92801029,0.02319109,-2.31030578,-2.98054212,-4.11293908,-2.28817399,0.17149805,0.58018102,Miscellaneous,Investment Trusts/Mutual Funds,,43.46634,43.685312,43.94952,44.2482015,34.41108421,0.12599013,43.18981863,43.74286137,,United States,NASDAQ
UHT,Universal Health Realty Income Trust,41.475,43.12,43.12,41.29,,,30750,1275356.25,-1.985,-4.56741832,-7.8128473,-11.05511473,-8.72579225,-10.01301801,-9.62083243,-10.03253796,-10.03253796,-13.37719298,0.83814067,5.25550981,Finance,Real Estate Investment Trusts,600708523,45.34325,46.7999,46.39165,48.346425,22.28377317,0.9678835,42.41385027,48.27264973,,United States,NYSE
OUSA,ALPS O'Shares U.S. Quality Dividend ETF,42.87,43.12,43.13,42.87,,,18500,793095,-0.46,-1.06162012,-1.58018104,-3.00904977,-2.61244889,-1.49356618,-0.34867503,6.21902874,8.58662614,3.05288462,0.878987,1.07301143,Miscellaneous,Investment Trusts/Mutual Funds,,43.770835,44.056832,43.411121,42.6316265,34.65759596,0.34030898,43.06039602,44.48127398,,United States,NYSE ARCA
ATGE,Adtalem Global Education Inc.,42.865,43.13,43.32,42.67,,,84265,3612019.225,-0.275,-0.63745943,-0.68350324,-2.24629418,-3.37015329,0.81138288,19.13563091,19.33463252,14.88876977,20.00279955,0.8278162,1.52331849,Consumer Services,Other Consumer Services,1780772033.9452946,43.63475,43.0861,41.34925,39.812025,46.3802583,1.06233145,42.39867769,44.87082231,,United States,NYSE
SHYL,Xtrackers Short Duration High Yield Bond ETF,43.0999,43.13,43.13,43.0999,,,927,39953.6073,-0.2001,-0.46212471,-0.5955058,-1.16719294,-0.78954213,-0.1161066,0.27896696,1.00749941,0.88927903,1.07856473,0.35112038,0.46427022,Miscellaneous,Investment Trusts/Mutual Funds,,43.33507,43.331538,43.207805,43.2219665,41.41754331,0.13250253,43.05341203,43.61672797,,United States,NYSE ARCA
RFFC,ALPS Active Equity Opportunity ETF,43.1201,43.19,43.19,43.1201,,,1651,71191.2851,-0.5541,-1.26871242,-2.00177724,-3.1531309,-2.99190101,-1.88828214,0.24433337,8.83417466,7.13068323,7.74637681,1.0065929,1.28501557,Miscellaneous,Investment Trusts/Mutual Funds,,44.06191,44.418148,43.469671,42.4185955,35.29936455,0.30866496,43.26283375,44.86098625,,United States,NYSE ARCA
UTEN,US Treasury 10 Year Note ETF,43.1794,43.19,43.2087,43.118,43.37,,16684,720405.1096,-0.3269,-0.75138543,-1.05545371,-3.07654321,-1.69743882,-0.89648841,-6.09090909,-9.00021075,-7.87411991,-5.88622493,0.18583593,0.90055197,Miscellaneous,Investment Trusts/Mutual Funds,,43.89015,44.376282,45.149466,45.7440545,31.63336674,0.22704364,43.23095657,44.54934343,,United States,NASDAQ
EES,WisdomTree U.S. SmallCap Fund,43.2472,43.19,43.26,43.03,,,15094,652773.2368,-0.3136,-0.71991332,-1.86702973,-5.28427508,-2.96791564,-4.04437542,-0.42090721,5.50670895,1.99811321,0.85634328,1.1171565,1.23355798,Miscellaneous,Investment Trusts/Mutual Funds,,44.55659,45.8726,44.461508,44.399466,32.86746811,0.57308525,43.03573261,46.07744739,,United States,NYSE ARCA
EZU,iShares MSCI Eurozone ETF,43.145,43.22,43.36,43.105,43.11,,868253,37460775.685,-0.455,-1.04357798,-1.60775371,-3.75864377,-1.11162044,-3.06672658,-2.47513562,0.78252745,25.71386946,7.29917931,1.1263268,1.14835866,Miscellaneous,Investment Trusts/Mutual Funds,,44.00875,45.0891,45.2003,44.296075,36.98429548,0.4867396,42.79968476,45.21781524,,United States,NYSE ARCA
ARGT,Global X MSCI Argentina ETF,43.62,43.29,43.64,43.1,,,31772,1385894.64,-0.599,-1.35462132,-4.06861667,-8.07165437,-4.11079358,-2.5033527,-3.43148107,20.83102493,40.30234802,26.39814547,0.91077304,2.5962877,Miscellaneous,Investment Trusts/Mutual Funds,,45.80945,45.903764,44.250683,40.9066375,36.77831345,1.13919094,43.49282854,48.12607146,,United States,NYSE ARCA
PSCT,Invesco S&P SmallCap Information Technology ETF,43.2465,43.29,43.3,43.2039,,,1552,67118.568,-0.4935,-1.12825789,-2.06861413,-9.95940037,-3.09993278,-5.22353715,-7.40820038,3.34525186,12.06671082,6.825549,1.348289,1.2408602,Miscellaneous,Investment Trusts/Mutual Funds,,45.467325,46.69266136,45.98194205,44.24495629,31.70308124,0.68588369,42.57929075,48.35535925,,United States,NASDAQ
PBJ,Invesco Food & Beverage ETF,43.2255,43.33,43.33,43.1323,,,7543,326049.9465,-0.2745,-0.63103448,-0.83620096,-2.77665317,-1.5140123,-2.1826205,-5.51803279,-2.62333859,-2.53551297,-5.43535331,0.45418578,0.85249338,Miscellaneous,Investment Trusts/Mutual Funds,,43.868275,44.700388,45.396842,45.6868505,35.39069173,0.37444324,43.01048473,44.72606527,,United States,NYSE ARCA
UIVM,VictoryShares International Value Momentum ETF,43.3801,43.37,43.3801,43.37,,,448,19434.2848,-0.3499,-0.80013721,-1.02646589,0.16486295,-1.13924339,2.3115566,1.49766027,4.78285024,13.0278791,4.9095526,0.73784125,0.83006687,Miscellaneous,Investment Trusts/Mutual Funds,,43.27194,43.61471,43.506685,43.0970095,49.9959162,0.26055831,42.39699492,44.14688508,,United States,NASDAQ
EBAY,eBay Inc.,43.055,43.38,43.5,43.02,43.4,,1911385,82294681.175,-0.635,-1.45342184,-3.37746858,-3.85216615,-2.08096429,-0.08122534,-0.9774609,2.00189529,7.52997003,2.32187842,1.5301013,1.55741516,Retail Trade,Internet Retail,22912033925.2393,43.92175,44.6245,44.66875,44.707125,41.79169789,0.81809242,42.77002401,45.07347599,,United States,NASDAQ
KTB,"Kontoor Brands, Inc.",43.34,43.38,43.61,42.94,43.5,,58867,2551295.78,-0.42,-0.95978062,-3.06419146,-5.35051321,-0.34490688,-11.27942682,6.09547124,-8.70023173,14.02262562,7.11814137,0.95036155,1.90964136,Consumer Non-Durables,Apparel/Footwear,2432428143.4885745,44.422,44.4476,42.7647,44.3921,44.15989678,1.26630384,41.92280333,46.92119667,Spinning Top Black,United States,NYSE
NBN,Northeast Bank,43.27,43.4,43.51,43.08,,,6539,282942.53,-0.19,-0.43718362,-3.84444444,1.83572605,-4.81742191,-3.17744462,6.65516391,22.26617689,10.12980402,1.71603197,0.53606707,0.99814299,Finance,Regional Banks,361079364.5770824,44.1875,45.442,42.3607,41.7256,39.89782049,0.96986824,42.34657768,46.02842232,,United States,NASDAQ
EMDV,ProShares MSCI Emerging Markets Dividend Growers ETF,43.41,43.41,43.41,43.41,,,333,14455.53,-0.8842,-1.99619815,-2.29618593,-3.2307682,-2.04197685,-2.82068502,-5.58938669,-6.95271758,-3.145917,-4.40431623,0.57159334,2.03685787,Miscellaneous,Investment Trusts/Mutual Funds,,44.67408,45.964318,46.296581,46.8235025,29.08430063,0.32571564,43.86201771,45.48614229,,United States,NYSE ARCA
MINO,PIMCO Municipal Income Opportunities Active Exchange-Traded Fund,43.4856,43.42,43.565,43.26,43.31,,5746,249868.2576,-0.2374,-0.54296366,-0.35380385,-1.39319728,-0.55888406,-0.62705667,-2.56419449,-1.7474412,0.4982667,-0.62705667,0.10124753,1.07027277,Miscellaneous,Investment Trusts/Mutual Funds,,43.79598,44.130448,44.25833,44.292861,36.60191111,0.19651739,43.50851378,44.08344622,,United States,NYSE ARCA
HY,"Hyster-Yale Materials Handling, Inc.",44.33,43.43,44.44,43.2,,,53674,2379368.42,0.78,1.79104478,0.15815635,-2.9340924,0.88757396,-1.09326194,-14.48688272,-3.31515812,55.54385965,73.02888368,1.4587015,2.87037037,Producer Manufacturing,Industrial Machinery,761486874.0238806,44.43,46.1172,48.7664,43.1281,45.95609101,1.29142505,42.81138331,46.04861669,,United States,NYSE
HYXF,iShares ESG Advanced High Yield Corporate Bond ETF,43.4947,43.44,43.5381,43.435,,,4502,195813.1394,-0.2053,-0.46979405,-0.76500114,-1.72910077,-1.14840909,-0.51532479,-0.12698048,0.75214269,-0.35578465,-0.14990817,0.44111872,0.61010706,Miscellaneous,Investment Trusts/Mutual Funds,,43.838855,43.967442,43.869671,43.9123245,39.41303478,0.21221881,43.44368007,44.23402993,,United States,NASDAQ
